"","HOXA11","CREBBP","ZFX","CD79B","BTK","BRCA1","WAS","HGF","BIRC3","EHD2","FAS","IFNGR1","POU2F2","BCLAF1","RABEP1","CUL3","FLT4","TLL1","CDH1","SMARCD1","FGFR2","RHOA","CBFB","FGFR3","MAP2K7","NFKB2","UBE2A","FGFR1","GTF2I","FBLN1","MAP2","ARAF","PLCB4","CRNKL1","EZH2","GATA3","BMPR1A","CPEB3","CCDC6","RNF43","COL1A1","EFTUD2","PRKAR1A","FBXW7","ZBTB16","CCND1","DDX6","CBL","CARS","TCIRG1","BCL7A","GLI1","SH2B3","DUSP16","CDKN1B","CHD4","PTPN6","QKI","CCND3","AKT3","ID3","ARID1A","STK11","TNFAIP3","SGK1","FOXO3","PCDH17","CCND2","SET","PPP6C","CSF3R","DNMT3A","BCL11A","GNA13","SOHLH2","KDM3B","SPOP","PIK3CA","CXCR4","ACVR2A","FLT3","PMS2","HNRNPA2B1","BCL11B","PTPRB","SMARCA4","RNF6","HIP1","KDR","DGCR8","POT1","SMO","HOXD13","HERC2","INO80","USP6","FOXA1","CBFA2T3","MLLT1","CLIP1","CASZ1","LATS1","RBM39","TRAF3","UBE2D2","TOP2A","RARA","EPHA7","CDK4","TEC","MDM2","KLHL36","FBXO11","CYP2C8","TET1","IDH1","USP8","RAP1GDS1","ENPEP","PPP3CA","FBN2","ETV6","ZCRB1","LRIG3","RB1","SETD1B","NCOA2","PML","NTRK3","ZFHX3","CDH11","NCOR1","NPEPPS","CLTC","TP53","SMAD4","XPC","FGD5","RASA2","GNAQ","PHF6","KAT6B","PRR14","NRG1","CACNA1D","KIT","ERG","BRAF","TNFRSF14","FANCC","SLC45A3","RUNX1","ARHGAP35","U2AF1","RALGDS","MCM3AP","ZNF208","ZBTB7B","FGFR4","RECQL4","IKZF3","SRSF2","NXF1","JAK1","FUBP1","RBM15","PCMTD1","STAT3","AXIN2","IL7R","LRP1B","TET2","MAP2K1","AR","ZRSR2","SIN3A","PCBP1","KIF5B","PPM1D","ALK","ASXL1","ATF7IP","CAMTA1","BCL2","MLLT3","PTEN","MALT1","AFF1","KLHL6","TAF15","NBEA","MYD88","RELA","ZNF680","RNF213","MGA","HRAS","ATR","SMAD2","ETV4","ERBB4","MAF","SUZ12","PTPN11","GATA2","CIITA","PAK2","MB21D2","PRF1","NPM1","SETD2","PLAG1","ZBTB20","IDH2","P2RY8","RBM10","RGS7","EWSR1","FANCF","BCOR","GRIN2A","FAM46C","ZNRF3","CHEK2","FOXL2","IRAK1","MAML2","FOXD4L1","MED12","ZNF93","AMER1","WT1","SOCS1","FAM174B","ZFP36L1","IKZF1","PTCH1","FAM186A","BCL9L","RXRA","NF2","BCR","DCC","PTMA","FANCA","ZNF626","ARID2","FHIT","PTPRT","FAT4","SRGAP3","TRRAP","NCOR2","TCF4","NF1","ARHGEF12","ZNF429","ZNF165","TRIM33","MYO5A","ATG7","PDCD1LG2","ZNF780A","UGT2B17","KEL","SIRPA","CARD11","HIST1H4I","DCAF12L2","NTRK1","ZXDB","MDM4","LDB1","MTOR","ZNF521","SFMBT2","TOP1","CR1","DAXX","BMPR2","ZNF814","RGL3","NRAS","DDX3X","LTB","KIFC1","ETV5","CUX1"
"CAL120",4.28687839280925,4.73801582087308,3.84151714442044,3.4697854048124,2.87083965277113,3.69168193220954,3.04025936314287,3.01295463951356,5.08541178533673,4.41594075549161,3.65511833441274,6.43120052852335,3.13395129920735,6.42019606068864,7.17409707469168,7.05648545973456,3.14715119532481,3.47778349926495,4.50036426265288,3.07170287869563,2.95044912952112,11.0650122309784,6.28241767842575,4.271487922119,4.46722379769677,3.92619530450345,9.40573083779079,8.82937717754204,2.85584431823121,3.16132532020348,5.03722116156793,4.8849853224007,2.99540728181417,6.99321675700903,5.55323211119335,8.2704160326745,4.80320974469926,3.13791883992159,6.33734920442803,3.11902375029297,2.90495270862109,7.02098602235497,8.47391863509131,5.77173816695602,3.22718520845672,8.37264294516978,4.1838128206672,4.88640797359841,8.22127177799908,6.17405278852026,4.66130544945956,3.17303327841352,3.34353953221507,4.06879299803902,8.24768336908016,8.1689151418439,5.43995738911045,5.27810125748534,3.55614421099862,5.76782439634742,8.86128069185763,3.07082129082856,4.7196526486859,6.16843766216283,8.18516220489614,7.27898893261522,3.28931637539883,2.90894724598177,10.9405969657202,7.38398621018555,3.19294638700362,3.99901287641667,3.18848905626497,3.4433500151287,2.99991213417567,6.49999975099043,8.14579946946118,6.97888042937682,2.83561768153405,4.4070252458374,2.69023546485256,3.29524877931685,9.21544414538328,2.76199170222733,4.16840807241749,8.49274824021375,5.53980006373873,3.01067982785261,3.15680684004227,3.74012759674658,5.68541040423668,3.76285628420133,3.18186004505095,4.91591441881897,4.87377464417007,2.88170394507158,2.99829829474014,2.9995206262666,4.06494623841812,7.41210518263971,3.95898509489594,3.07826568391396,10.0958541861197,5.33406149244992,8.52970451823142,9.86633233703667,3.28150127935143,2.71406551081963,11.8028179719021,3.92692846824541,5.61096119772977,4.92195265596557,5.52991984637761,2.6433902742301,3.56012398222662,7.349274050783,6.59976101399813,7.58453043695858,2.91954143092637,8.16064248159687,3.3396539540849,3.90643827287772,4.08790051910094,4.47006123228848,3.47113598188838,6.28919044289172,2.97539308475769,3.67103073941554,2.96457944245702,3.90211471590612,3.01588690488318,7.13709132146897,9.39976223010565,9.94987789220349,3.19296203974622,6.18874207909638,7.03108551694256,2.96907687987799,4.72539083808314,7.61961862517506,4.59628512922067,5.31572009871574,6.79686121891699,6.10450841141436,2.63069529606679,3.14931571434136,2.85115907609803,3.49396290117566,3.63339266751087,3.6005114428829,3.3406733780942,3.29854126239846,4.35853551995668,9.72289623011866,4.30044277820861,7.30729725427307,2.65634634894796,3.17276501577718,3.12679291263902,5.95454477650408,2.823375878113,9.75560328259725,8.05200282337423,8.34567367735617,7.02199294556496,6.93470817263668,7.67668404688825,7.40757557265705,3.17156143126962,7.84461173262945,2.51010288973156,4.49797381232729,8.30129459025654,3.02541545446236,5.60774899897585,5.19463755271404,10.8130282794263,9.61128099491668,4.82174844054831,3.06704441715806,6.40791605512838,4.65556871227027,5.33134399006782,3.47943525354886,3.39351541242078,7.590275282513,5.81672491345216,3.15768495718679,2.672700337355,9.54589797185549,3.20608091349968,3.26803573282718,5.19848190452962,3.83394308480708,5.25984084694398,5.92700356788666,7.18874181425764,6.76123091905103,7.06424127843245,3.7328927546572,3.11706519619723,3.93524660981222,8.55136325072107,3.88746642264636,3.28436988558806,2.86014839627569,6.83368139767266,6.03280663826195,3.01019137606059,11.3325161912968,7.19540735123035,3.75788308247308,5.96567366521352,6.25759497155765,2.61343146445106,8.22975453833179,7.29346021624682,6.80219823247517,6.35676293797421,3.67866836456535,3.2728438331124,3.07954498517707,4.45608544370875,3.61858127877955,3.24440079013389,9.23053578124935,5.58258600173165,2.8449618499876,4.60730029836305,4.21562714910589,3.55929930048315,2.77228580505758,4.18052703322327,2.70393637494063,3.99206935870087,2.95681474441563,3.71891298856791,2.91142764909929,6.48741918709217,5.1004210436923,5.37224461561189,3.36230613115273,3.43159869928931,3.48468197473094,4.10709888101974,6.00664747777105,5.23961859124838,5.51133587007335,2.89312442474817,3.29697118718272,3.28255428940423,6.30375712507064,3.74677491634573,4.13881071769196,3.93147315356955,4.65833903669542,4.9100171739006,5.35535055245949,7.9484573509256,5.54730799114057,5.48679377423712,3.33161105908621,3.84334204432412,2.56335104956675,2.91996886018562,3.43315278579268,3.25285255523762,2.72822968245369,3.21912151342221,2.75533697448835,3.64838124441886,4.42364296463427,4.49166069709771,5.041031589065,3.1945189747871,3.1885054623377,10.1758559700658,2.75022154682047,7.28566365776567,6.3954629872218,3.48965306821858,3.62694730532036,8.29644252305725,5.78819218530878,3.63104144782313,8.16050827838268,5.54903932292365,4.47904652674271
"CAL51",7.40633286653549,6.2710090056866,4.30233331275242,3.2338860560937,2.64847610809882,4.40091140461835,2.62409100526401,2.81120171516316,3.29076276183135,3.02916776570149,3.79991635596444,7.27165955235978,3.08617859442723,6.55362348866305,7.2569384684792,6.64149426257671,3.09278667010568,2.90477760995583,6.50017300163328,3.22938146899307,6.12080266171478,10.7056349754466,6.18610626996851,7.45475794509628,4.64636973204816,4.22848595562487,8.51985305556731,5.29053398859221,3.26753947321866,6.26671304804761,3.91365695718451,4.80651580175941,3.97288412680377,6.01675540337981,5.15963159347141,3.62869410055524,5.63905900493165,3.64701680331786,5.58632538378289,2.97839829577489,2.89871174564031,7.10794248110723,8.1073656403278,7.30795095125632,3.16385969924166,8.44028685382487,3.89036925679081,3.98311126675211,8.66990514054189,5.07894393829415,5.43623378579283,4.58619237825365,3.27048343791824,3.54970263169153,8.52266146166053,8.73305644822872,4.93839326473304,6.14116354233657,3.37847408416233,2.8495154669763,9.48841717345285,3.77065780906409,4.83962614527191,5.19637620382393,4.03903406531021,7.10806609980053,3.41723539446023,3.53534928404667,11.3307937499642,7.17179550821067,4.63986647635469,4.06189419830671,3.60803157067798,3.31563017489449,2.83331508710509,7.53065370264745,8.39126934462902,6.00985363790874,2.9712664225705,4.74718499129785,2.7956349794742,3.51999413346344,9.25004555485391,2.58375657757287,2.79657794448791,9.36001389926129,5.6697867580475,3.84814478795563,3.2875500595567,4.48578356883837,4.97817586650889,6.64121433284588,3.53959795042511,5.37211629352304,5.14412540158996,3.03411895450806,4.83746654329309,2.78420019753993,3.90742628689159,7.11755878376195,3.593385803839,3.23286794683796,9.73555981618886,5.54216627170606,9.88992957581572,9.8134238618734,3.30981666786407,2.79188672875588,10.0835493842787,4.75601651856797,4.5312101585763,3.78644160472725,6.21765509219014,2.56137913632811,4.58794043744832,9.28935597014022,6.89610089281464,7.57205327873308,2.6557283563802,5.90282822382328,3.09480912080674,3.95701837479748,4.31313261976304,3.76062499930042,5.00829540490605,7.89267305269949,3.13677456288851,3.35323341012267,3.08442890070882,4.06043886258924,2.7683898547253,7.90480321964382,8.75162709855192,10.1695823699497,3.67401621647994,6.73191519290986,7.4055877695138,2.91302466226554,3.74493575850094,8.5134617863562,3.99302824200372,4.86582299472473,5.87665622524746,3.56066468861071,2.77070648516609,2.90837973091752,2.84917717818455,3.98454460382178,5.2911431038996,3.8068369215286,3.27201284514176,3.08107076512186,4.81247290470523,10.8380425724234,4.13257297820972,7.49089685482166,2.88984148170157,3.09277308858176,4.29348571131088,6.11267294936613,2.80940089881177,9.95638549859918,8.35801726994384,5.24858715058703,6.8485138782157,6.82345303804765,7.87304414843879,7.41753343631713,3.36661871885507,2.74750241533936,2.73728162346089,4.37258240923642,7.95200559921701,2.81697445764506,6.48912038887994,5.72749261590931,10.8721734118636,8.92772995454657,5.9942046951886,3.15345149086751,5.15180606505366,4.10390686336133,4.62905924320948,3.63328933445669,4.01671921796356,6.89787587932466,5.915669552924,3.18287827309307,2.67011006346728,10.76054095602,5.13985643913812,3.2700782585604,4.58614798049986,3.48079442334568,4.09095468249821,5.61556120362487,6.84390129901173,5.8433449546151,7.12779314543209,5.36793189524374,4.08468063630122,3.433314987046,8.67966936609306,3.7087016963002,3.66446435273378,2.81011217566627,6.59846785538786,5.4258771006518,2.99220622708778,10.1923212596698,7.47014550584531,3.99447799965457,6.27552119796475,5.91246196073901,2.89289040488867,8.63661382563312,2.99531650770357,7.72135193885419,5.48163426558859,5.27747105191857,3.05349362821378,2.98618152519027,7.05308419855157,3.24603318086479,5.48246419226636,8.92038764466427,5.48669457117654,2.65921178182659,5.77733179776597,4.99175546961524,3.3998917112741,4.09032752597108,3.35575991047938,4.15623511947747,3.93928972111457,2.91949172438093,4.33725682800043,2.89616299726672,6.12510637366713,4.8300675008674,4.33853875877444,3.79340637378524,3.26590810268376,3.19918009319075,4.31350659779406,2.83298156964265,6.3767666246626,4.14335225351382,3.01071837749811,3.11655459148494,3.07434743817138,7.70918415364405,4.06444167636248,3.15996293725866,3.85419009978779,4.26019731939768,5.10035419999876,4.83100902036262,8.38864058336813,5.82775215486247,4.45133133548743,2.78627959628747,4.42376709203525,2.55982945824981,2.93509223021201,5.05925933423922,3.411847619535,2.92616527090867,3.10766133115089,2.69240386728122,3.73282476774909,5.1798783807486,4.63353036276541,4.90348217932672,3.52397658555196,3.27558631121442,9.84634111792928,2.89499908750611,6.716612880438,7.94582694359801,2.77140548888105,3.6134033122113,7.55461454978415,6.3530918581481,3.50039748942842,6.86817687691632,5.96027404483737,4.16453092153505
"A2058",5.0192053767669,5.47163222497103,3.6957994296035,3.43217103322183,2.71827716462788,4.18226187077123,3.01804496855178,2.83613045224186,3.42619772333234,3.00934107141392,5.06393178595328,6.85684075718348,3.0226222899795,5.86787078050024,8.0105219532618,6.50968392004895,3.04512396891348,2.96746589996042,3.06155985292451,3.33113583499725,2.96909951935938,10.2870468734162,7.23306080332202,4.54521994393366,4.26445078963894,3.74957762809229,8.41044982266621,3.77747673222917,3.09785670081983,3.07055639211081,3.67268479251862,4.52846930105104,5.04311958326699,6.17172709659536,6.0586908353442,3.0716512627502,4.03332480627824,3.67732445973521,4.95108105972312,3.40465788200834,2.91492284825705,7.4937541350551,9.40339670622604,5.50424792519092,3.39382177256685,4.472433232416,3.96606911662709,4.45395673152728,8.43647989382791,6.70894015480019,5.89728967723243,3.1979936727511,4.40243989038224,3.36424318430683,7.14742484036417,8.71177168354415,3.73741263028168,5.7903986501992,4.15812004661501,4.55606665401352,7.47566538575643,3.30206870755914,3.72339661551357,6.54099022299367,10.156180175781,7.55148928657662,2.83068506731123,2.9211941677263,10.7197115284796,7.3377602769778,3.33900932914255,4.38555486169375,3.10590072351255,4.10867214867476,3.80092459995903,6.31013800264172,8.33155984984784,6.39548435455995,2.90100936293773,4.87913937923105,2.8956510669853,3.51900127086642,9.85365873911799,2.57155501083499,3.45287467653922,8.46399351811647,6.03947510123516,3.82082406976298,3.13476310317607,3.64369940977456,5.19101632311099,6.00914484863404,5.81674190670086,5.85860994210595,4.99275197506428,2.74983891140566,3.31033788480117,2.88373001553418,3.8760457701926,7.17831346943826,3.53582128030913,3.22420493363897,9.15703595725444,5.67191368952159,8.1405942937749,9.70923092952501,3.4861820822091,2.71626680572893,9.67772476593776,3.44573687722476,4.07455044865799,5.50473703761891,5.55396827607052,2.740828025143,4.57640355653043,9.3088919701842,7.25260846034513,6.96319440932034,2.74288938732263,5.93269549980598,3.02590445610605,4.89200560424199,3.14499108994399,3.62801041527261,3.98945637884593,6.52419425310328,3.41744918557886,3.474129886401,3.21912581178516,3.98729243973517,2.92702520562965,7.49720323549864,8.69641565911549,10.466007099995,3.37994494846835,6.37788465932474,6.03512552924203,3.06035281673897,3.72359442951391,7.84954982238041,3.98155144969217,4.79951071754659,5.54856001553143,3.40530034208549,2.92372127660652,3.453820295353,2.86817151765719,3.99665709390583,7.10237297548187,3.36663896879297,3.40957941516283,3.04393759898018,4.0800841891126,10.1770160291572,4.16582297794724,7.7711291416728,2.69423563295509,3.11625679048936,3.54351897819318,6.9373915126677,2.81133556387237,10.0177596550554,8.04018464699237,8.19274136494822,7.16675920742116,6.61451336073391,7.92980222186043,7.17868569842654,3.29518613865102,2.894584091064,2.63568203680452,3.89125888301046,8.3483287421678,2.97691266459521,4.62986547801165,5.27321862165016,10.622556934083,9.07537472978487,5.85569003728831,3.1214036919729,5.11930322468313,3.70057710967179,4.52346144868408,3.68875653962125,4.03988068250947,6.79596521122897,5.59454743065412,3.16310956452772,2.65240939039442,9.32927172639145,6.85231682239328,3.81595739743013,4.55251928499821,3.54787532826256,4.90473366391022,5.7368741048696,6.76041114990904,5.88879852385728,6.75545441772592,6.69391637868379,3.10022193674771,4.47297393473225,8.18716154228647,3.6783671135763,3.88305272183569,2.85618745701961,6.49912048397276,3.36837740873781,3.10490684044301,9.8737846236155,6.56521884374874,3.31894120562554,6.79307517161712,7.55841580091023,2.70053844867262,8.13463058242467,2.860833561885,7.09093928768673,6.30542533005969,5.01270561744034,2.93903817178087,2.89626267113875,4.68975848479619,3.63565534155884,2.91393143764037,8.18178480929666,5.10265720538495,2.50352426881865,4.93380844866563,2.79453627364155,3.14739734603868,3.71354986624984,2.84287068230302,3.63934092433436,3.41253748989494,2.95981762236318,3.36514178176126,2.89650351355712,5.15783030979196,5.23153650184654,4.45063761939327,3.30934352959816,3.27382954950279,3.21619767157067,4.51830436729553,3.04657504761729,5.46883425958737,6.17679982278962,2.89635137498022,2.96289098966498,3.16257126382761,7.26045521031632,3.8835738634307,3.46751804231674,3.65549247767803,4.13951936360363,3.96394207874723,3.21928673421694,8.54950569864488,8.07661182727068,4.32054590999381,3.0862030269113,3.84671790662623,2.67615435744092,2.99446385490811,6.423207404392,3.27289927611004,2.95640054992846,3.15304361612298,2.7804359725332,3.24187480331639,5.40323733150801,5.37434176434956,5.05033525655186,3.81842884404214,3.31475513458818,9.66181086234983,2.71767844209736,7.74712971164631,6.31577547375098,3.00330181458403,3.32924316553583,8.02735121490084,5.49826296446816,3.41392656485776,7.80666303036846,7.78486167945804,3.98037518589809
"HCC1419",3.0097510008088,5.83601618082504,3.57075011451544,3.53244074930309,2.70848266214232,3.37228862121894,3.30863874472678,2.89859488476369,3.00211672116799,2.95482007372493,2.98684068915393,7.08633640015173,3.29422057766238,6.26247216296511,9.83582582948262,6.90957366367367,3.11007601282062,2.98485060833994,7.66100416224386,3.21419261838008,2.95660344743349,10.9081904930951,6.65997040369575,6.85479263873832,4.54052673404227,3.7043694238923,9.22187443939298,5.14173069092294,2.72222179257546,3.2236350301594,3.1846924876534,5.3359503703863,6.70733879464469,8.80920709886287,4.3792994430826,9.35381962262254,4.29376190142103,4.37619677680169,6.55901249321285,3.69480389174608,3.15756955668768,6.25254180266327,9.08578751982117,6.84151646080476,3.15766950138506,8.2560997733444,4.40321891401323,3.39654761268993,8.29883937513545,4.1411906478524,5.58558334806264,3.40279025878972,3.31440012920309,4.20180541111872,7.96742057290947,8.95918642022174,6.09421032556696,4.00086027090314,3.66938778849476,2.96958862061943,9.19871459634653,3.08804713894211,5.0078346307886,5.38329032143495,5.01311799108764,9.03591391516152,3.57727794264745,2.9374740862444,10.8471829966402,8.43112506093768,3.35512937159255,4.14194851608565,3.23711533748515,3.28892719881011,2.86099505423489,6.61540862949488,10.7158815292864,6.61420301404415,6.19488522637057,5.83725409603732,2.69037519091082,3.31486232116422,9.82285283301062,2.64029711053766,2.95554256582331,9.04571592063351,5.96555369865917,3.11354048176393,3.34617162105665,3.82822820397688,4.35614647622538,4.54967589312589,3.23518050842139,4.73235550600535,5.06675765640965,3.06697282496283,9.65759680304843,2.93539793582686,4.0589950682773,8.12070729240372,4.36974630379565,3.22752730346973,10.6679967390754,4.05636561449991,7.83333145801191,8.87248571569289,3.58201998635423,3.01246459424782,8.78504427454712,3.36808800366797,4.33304739975432,4.07309588068043,5.31581420402439,2.69835268411691,3.53051964855856,9.08406821096703,7.22671446537828,6.89250793749287,2.80890367926926,7.74780909910825,2.82547737532927,3.88900022234966,4.39288633539429,3.49122851216854,4.06307695919581,7.62669555756691,3.28204045900747,3.30561920026429,3.15307453721011,4.05721139075591,2.91703627628164,7.73938015868199,8.54306362761496,10.9221026625261,3.17157390625581,4.90007112575545,6.12644626770648,3.10167077425786,3.67904281637252,7.98372107207102,3.76417283647607,6.24299267916922,6.19924940296348,3.15141903422816,4.06679322640191,2.94300185940949,2.86187494999112,5.09134417319846,3.80351227200433,3.28369635205516,3.94444923309972,3.23264382144325,4.54832335584104,10.1520522000661,6.12394471428342,7.9947770129497,2.75638850362757,3.60038663169872,5.82441026272917,8.01036472844067,3.11829015424747,9.40835375036052,7.90879411522002,9.14523111503066,6.97794898329872,6.49499422367913,8.34813890539679,6.76796723329098,3.18825630196512,2.87061924198956,2.67900853986345,4.21502086861114,8.39057050983864,4.29368425187904,6.1516014283324,5.37873344370839,11.1362512317227,9.02099749965118,4.78972768862916,3.02886354005147,4.65911157227029,3.96952549238216,3.93669970195234,3.38506953659831,4.11724010444407,7.7973548490608,4.64757928198125,3.25922525414987,2.58739726583081,8.51819297562481,5.704720295875,3.58858019079339,4.57676051686931,3.56924891292554,5.32319591014981,5.53762281313808,7.71432556581689,6.11671931598094,5.91546676545772,4.60287909637518,3.82850510774937,3.57704719526147,7.72105162694485,4.05878071485178,3.99563083657495,3.05248741165134,7.28052565920739,5.93246010273668,3.19164235222705,9.88911261633442,6.43520799663994,2.93711562984599,3.38001669907635,8.52041638690597,2.90776046016009,8.30976794884909,2.7174600437916,6.78890957050942,5.33364518430102,5.00697754273154,2.88799715017634,5.62169934022338,5.69101925908775,3.60434295160156,2.98586222668496,7.85714221498556,4.32950124966821,2.6546646128828,4.4876836404282,4.30759466585741,3.34268937859254,2.86023768161831,3.08990601190512,8.81075569121558,3.58821084702239,2.92416834881906,3.63637652011602,3.2156328659683,5.6792510060138,7.41244743447628,4.66138021980061,3.48877992530767,3.27054879994677,3.17663435029413,3.59758578591601,4.32375110998755,6.11975921565781,4.27032224066011,3.26970759932252,2.84421377398426,3.5481497195969,6.6517913955035,3.74421559674798,3.54420322682354,3.57604729890917,3.74736066989094,6.52361586869478,5.09026811058631,8.05791847546707,5.25949552811492,5.64611761878303,3.13669750968149,4.1523748615898,2.92897165261892,3.31538353209045,3.40275626343377,3.2449506979303,2.89168874332506,3.29105221871542,2.83901938721183,3.53361794713623,4.79273380275864,4.71926668219741,4.75263239347436,3.5601668115763,3.43406410429606,10.8206734479859,2.93289237491332,6.64168922798763,7.0928952897443,3.18781941067296,3.2762440934867,3.80909940939504,5.70141476424696,3.73869331352131,7.18248033228778,4.91401616607815,4.22157956012642
"C32",3.11166671227181,5.46131207158501,3.38835163833497,3.22497053492439,2.72475407827847,3.76076589905013,3.03515689175458,2.77365325005934,2.82194083136477,3.32126926041334,4.94365316622796,7.61821882047522,3.17663526935559,5.06837058244301,6.25950072620537,6.38111793464947,3.01144503658469,2.97991115697447,2.85973767808113,3.58945908900671,2.89761921375343,10.5145982358328,6.92026503893964,4.99874782072617,4.49749971601503,3.79472430746388,8.53191574642192,3.4064901336268,2.76307403474448,2.94174649253058,6.39294907839304,4.99571186029755,3.22138723401114,4.8767632148135,5.8418171052629,3.08824297963576,3.89760246377423,3.74889636537383,4.11670790821769,4.12880278358267,3.07865161845817,7.06324949781113,8.69711837219095,5.38782443861683,3.51749963498809,8.52001515440977,3.66723215826172,3.75484992019456,7.28205526625365,5.32113601417093,5.11804030032207,3.15167387990477,4.60823001550893,3.4618721462667,6.63864305056017,8.69445883679109,3.66121582541749,5.68999658042911,3.97507266504057,3.54582695103366,9.45892155604171,3.51087186037243,5.53454442287271,5.13889282576082,11.2030532612787,7.7282763465871,2.73728595538932,3.0949802750605,9.91073841606872,7.06410078210479,3.13229782381221,4.24571688623721,3.09604395489103,3.2715853034309,2.94036374787722,6.37423908759178,8.31774117190329,5.15350586440153,2.94151936369428,3.82486708419388,2.83900106797635,2.78862761430601,8.82955545685873,2.64519008005762,3.02514676569775,8.47383669525456,5.24368391858652,4.26878396453282,4.06036146317881,3.84285670825468,5.87667238983523,5.58840554838027,4.5430677484821,5.48501194005117,5.0552551551881,2.99986854495844,3.02733704461807,2.96714549637786,4.03256571014923,6.59875299100051,3.76608508662482,3.20338413718604,7.93245928857353,5.71434694756584,7.78586767199007,8.46941650731407,3.87642656139965,2.77551977249188,9.3168555937022,3.19710724283562,4.0458772192869,5.85860094389569,5.61361898844834,2.63497730919645,3.88514535948488,8.93495562275533,6.64349100394756,8.1509799380309,2.93286545496535,6.23977702867683,2.84981733547109,4.88838628132669,3.53034724653489,3.3647438256958,3.63849731954869,6.7145868578028,3.33448466263334,4.2734133011387,3.20777224220907,4.0090807816102,2.99195467311776,6.75145843678472,8.2855201995535,9.32445116654251,3.31846003921054,5.81819776128112,6.33502221312043,3.00233586871461,3.50974434702586,7.51780454555929,3.48523779021654,4.02780974246383,6.1838055897901,3.26350762740103,2.83101903675263,2.93056082773681,2.8120559637423,4.40804745065501,8.19472353486335,3.18889560946689,3.85288725802784,4.40990086721761,4.01619632051755,9.73435681192076,5.43727297786556,7.42695620205741,2.95360648261908,3.18834650664629,3.2844752829215,6.87498600070134,2.91916850462215,8.9364130499721,8.30700607733617,8.41958310860288,5.62985358295868,6.3639137626295,8.36967597001557,8.51780201444976,3.24855964842361,3.01688516000984,2.61170197271734,3.77822629233936,8.00156338746424,3.03219864280524,5.33342409897304,5.64542384443371,10.2227718071535,7.4386249528858,5.59619178477794,3.24312836976143,5.49981647884648,3.92289738948547,5.12277150155081,3.29772379831599,4.03896480750761,3.49352497589822,6.43228877029222,3.19601741738493,2.76751806432448,9.47768776227545,4.63037082880313,3.93244662780083,4.96017005017533,3.19434301214001,5.13431652063041,5.20544399658924,6.49126463899048,4.75125559270365,6.60666424650577,7.89730088441213,3.26521300925692,4.44525589466555,8.14498719376317,3.56464497621435,4.26873805430305,3.09500692918271,6.46101703970396,2.81341529892367,3.07059705746332,9.47150775586172,5.60978656703228,3.24906188050023,7.59902474134557,6.805171373043,2.89413254066235,8.76904957799951,2.58127614428601,7.11710195768029,6.16796754643905,5.24044098961615,3.00358841683253,3.2342089595728,5.25219200666292,3.23774933279881,3.11112569849508,8.65822518483581,4.6476539091788,2.6823075911263,5.24536503509613,3.61297123739218,3.4109945255951,2.83185413448374,3.18779824534507,4.05619111004851,3.83324584788702,2.99361340923946,3.76041467603977,3.20568123154155,6.95180809851814,5.56264817749621,4.50733620921568,3.3477160358116,3.413811312324,3.12103767037072,4.79126409531881,2.99102626630449,5.16724985112852,6.63745605535578,3.00962512998302,2.85274360414872,3.30637618086634,8.19548362291133,3.8566404112192,3.28881463546261,3.43307296600741,3.75415793940672,3.85266239570511,3.39319338284096,7.60222614408773,7.77938082593142,4.21426488507891,3.11257321723791,4.04185345946842,2.52772231134577,3.65586193883287,7.75485651062891,3.3949730210736,2.76194535928092,3.18589888241745,2.57039734581492,3.53457553857959,5.46510992533167,5.21757050255271,5.31369306780662,4.65407232934516,3.3723416608513,9.84154001866552,3.02273202991156,7.38587461360617,6.55123868851423,3.00248123725974,3.09818393187269,7.17719009768974,4.60895743386323,3.63683689219565,7.51958578246953,8.60679919219422,5.32636178892988
